,word,rfreq
1646,vapor,5.41025171286922e-05
1647,aloud,5.408729005445023e-05
1648,goose,5.402262555321014e-05
1649,winnt,5.3847933160673246e-05
1650,hydro,5.382155304913071e-05
1651,playa,5.37938727130324e-05
1652,noisy,5.378462667174696e-05
1653,abide,5.378319642473561e-05
1654,socio,5.373893100208154e-05
1655,bliss,5.3583380804393415e-05
1656,parse,5.3438059039877315e-05
1657,jelly,5.34325980967431e-05
1658,mania,5.329041131810035e-05
1659,edwin,5.328987678133853e-05
1660,clare,5.326739734346329e-05
1661,bolts,5.320589672197557e-05
1662,typed,5.317957439819106e-05
1663,satan,5.2784407261814796e-05
1664,megan,5.276049757692821e-05
1665,cheer,5.2715856533846914e-05
1666,marty,5.268440554653689e-05
1667,xlibs,5.264760919160871e-05
1668,clamp,5.2579766363676755e-05
1669,grape,5.2560262995340266e-05
1670,deeds,5.2530820132621924e-05
1671,traps,5.2423378243497134e-05
1672,racer,5.237126813268994e-05
1673,guilt,5.235487085634778e-05
1674,sweep,5.235372954812661e-05
1675,doyle,5.227934225659729e-05
1676,ducks,5.227903887086761e-05
1677,vince,5.2249480432633205e-05
1678,param,5.219979740766344e-05
1679,lunar,5.217864708822298e-05
1680,posed,5.207959887095264e-05
1681,forks,5.1902248241546174e-05
1682,boxer,5.189964779243464e-05
1683,weigh,5.1835517827956364e-05
1684,rodeo,5.182394582941005e-05
1685,moose,5.173924342307166e-05
1686,crush,5.166728321737977e-05
1687,cathy,5.165806606997334e-05
1688,paulo,5.156465215911132e-05
1689,lever,5.1525847679591456e-05
1690,tasty,5.1513105478944955e-05
1691,rants,5.145748476183719e-05
1692,tarot,5.1451171449271974e-05
1693,carts,5.142814302769541e-05
1694,cocoa,5.139020536454606e-05
1695,mixes,5.131619369344396e-05
1696,panty,5.123803575070293e-05
1697,aires,5.115641054247985e-05
1698,bulls,5.115425794849308e-05
1699,orion,5.112683765730593e-05
1700,hurry,5.1098362739534656e-05
1701,clash,5.101383369647037e-05
1702,biker,5.1010655369778494e-05
1703,nauru,5.0961752479542186e-05
1704,stain,5.07495558320412e-05
1705,reign,5.064526337572927e-05
1706,baron,5.063000740760828e-05
1707,bates,5.061853653763852e-05
1708,stiff,5.046087708678216e-05
1709,rabbi,5.0401037863337907e-05
1710,sushi,5.040090784088233e-05
1711,puffy,5.0400272175543956e-05
1712,elbow,5.033784694992769e-05
1713,stark,5.0264730989075116e-05
1714,circa,5.0209789278124256e-05
1715,quinn,5.015471754471782e-05
1716,razor,4.986587988312418e-05
1717,cough,4.9865634285152536e-05
1718,tibet,4.97526736651355e-05
1719,isles,4.974760278936801e-05
1720,ovens,4.974297976872529e-05
1721,inlet,4.959814920015248e-05
1722,bronx,4.955417271628858e-05
1723,gloss,4.950414296477061e-05
1724,panda,4.947823960223185e-05
1725,porch,4.9417576903235617e-05
1726,isuzu,4.931549482866848e-05
1727,eaten,4.9304977456706294e-05
1728,sinks,4.911387334088772e-05
1729,steep,4.9112428646936874e-05
1730,dinar,4.910699659768167e-05
1731,creed,4.909949863607676e-05
1732,carat,4.909610360529226e-05
1733,nobel,4.9078695043184506e-05
1734,faxes,4.89260631272771e-05
1735,plump,4.8925326333362165e-05
1736,midst,4.88510257234699e-05
1737,borne,4.882229076078747e-05
1738,tesco,4.8797181979921685e-05
1739,tempo,4.872948362138481e-05
1740,getty,4.871703035952847e-05
1741,payne,4.8670829046980256e-05
1742,torch,4.8545848573292136e-05
1743,lohan,4.8437698784131434e-05
1744,hacks,4.8370751666449e-05
1745,attic,4.835952639445089e-05
1746,piper,4.834857561430344e-05
1747,stems,4.820806468064367e-05
1748,avery,4.794682067351129e-05
1749,toons,4.7936014362758924e-05
1750,tenth,4.7921061780367617e-05
1751,desks,4.78948839259782e-05
1752,aided,4.789039092779105e-05
1753,cutie,4.77585626047759e-05
1754,notch,4.771094549215585e-05
1755,seoul,4.764448957041671e-05
1756,lacks,4.7625332928628424e-05
1757,bowie,4.7489849529917616e-05
1758,poses,4.738951553503102e-05
1759,scent,4.73456835205622e-05
1760,akron,4.725057931777768e-05
1761,fines,4.7249351327919456e-05
1762,grasp,4.724185336631454e-05
1763,ounce,4.721772697733533e-05
1764,buena,4.7172233564823035e-05
1765,toast,4.713595729971717e-05
1766,kumar,4.7051052636225654e-05
1767,kinky,4.701266711795154e-05
1768,owens,4.689876744686645e-05
1769,quota,4.688775887896097e-05
1770,versa,4.6872069502654725e-05
1771,starr,4.680873411984942e-05
1772,jumbo,4.676611564829931e-05
1773,maths,4.669074596488342e-05
1774,flint,4.667517216409325e-05
1775,dummy,4.667241279864712e-05
1776,awake,4.6668483231100806e-05
1777,burnt,4.6542838198195296e-05
1778,studs,4.645219809971891e-05
1779,roast,4.630843660466973e-05
1780,petty,4.6166553211756655e-05
1781,felix,4.6125422774975926e-05
1782,shiny,4.6124368148391805e-05
1783,smash,4.6114645358102576e-05
1784,braun,4.609795914297025e-05
1785,ample,4.6054560536686684e-05
1786,royce,4.6022777269767965e-05
1787,scarf,4.595726039909687e-05
1788,hated,4.585158103659212e-05
1789,spicy,4.5808601391554305e-05
1790,fools,4.5767109781285866e-05
1791,beard,4.574646510472821e-05
1792,wedge,4.569351707142952e-05
1793,peggy,4.5665648925117604e-05
1794,ruins,4.565075413048433e-05
1795,denis,4.558792439056182e-05
1796,hyper,4.556202102802306e-05
1797,gmail,4.55551298378775e-05
1798,cites,4.552900977124612e-05
1799,ezine,4.5502384061731933e-05
1800,gamer,4.5435408050170484e-05
1801,alexa,4.5433732205187497e-05
1802,savvy,4.536671285280752e-05
1803,terri,4.532238964239541e-05
1804,norms,4.5305558957868e-05
1805,silva,4.5256728302329234e-05
1806,prima,4.524092335050693e-05
1807,zelda,4.521958522085286e-05
1808,fetal,4.5189564480554175e-05
1809,palms,4.51823121169209e-05
1810,chord,4.5124249867036204e-05
1811,kudoz,4.511165213578478e-05
1812,hawks,4.503875287902484e-05
1813,irons,4.501896057189818e-05
1814,comet,4.501715470445962e-05
1815,lotto,4.4970389961270575e-05
1816,syrup,4.490305277622141e-05
1817,erase,4.45925302584255e-05
1818,bites,4.458513342539714e-05
1819,prose,4.458178173543117e-05
1820,swear,4.453084182672416e-05
1821,intra,4.4522231450777094e-05
1822,clown,4.4518258542412254e-05
1823,taboo,4.449546127186782e-05
1824,olson,4.446993352975629e-05
1825,dwarf,4.438198056202848e-05
1826,ifdef,4.432373050193017e-05
1827,pines,4.424808632666361e-05
1828,fucks,4.4180676906916906e-05
1829,urges,4.413264083305111e-05
1830,enron,4.4043488769344095e-05
1831,codec,4.403987703446697e-05
1832,pablo,4.395170736264653e-05
1833,beams,4.381486595162193e-05
1834,props,4.381485150468242e-05
1835,dough,4.38126122290586e-05
1836,stool,4.3802326008128545e-05
1837,welch,4.3794568001612475e-05
1838,boone,4.3735422231264635e-05
1839,horde,4.372577167567295e-05
1840,mommy,4.37160055445652e-05
1841,nanny,4.370883986256898e-05
1842,roach,4.3594882403725856e-05
1843,angus,4.3579149686601083e-05
1844,ashes,4.3499850435638874e-05
1845,natal,4.348569243492053e-05
1846,locus,4.347404820167668e-05
1847,msnbc,4.347231456893566e-05
1848,elton,4.342872815243848e-05
1849,prone,4.3356406773258885e-05
1850,clues,4.3172092719009316e-05
1851,crews,4.3142635409351465e-05
1852,timed,4.3025716327909094e-05
1853,scare,4.2946532652462954e-05
1854,thief,4.291853448369546e-05
1855,motif,4.278495808099978e-05
1856,hurts,4.270896717918502e-05
1857,sofia,4.267849858376157e-05
1858,spear,4.251066848749122e-05
1859,nigel,4.250449964432108e-05
1860,jolie,4.249731951538535e-05
1861,blanc,4.244236335749498e-05
1862,birch,4.241881484609611e-05
1863,slash,4.240949657011312e-05
1864,mikes,4.238555799134752e-05
1865,seiko,4.233929889104127e-05
1866,arial,4.232511199644392e-05
1867,stacy,4.224769084761781e-05
1868,helix,4.220544799649493e-05
1869,dixie,4.219899021453463e-05
1870,shook,4.214766023846089e-05
1871,matte,4.202925312224915e-05
1872,heidi,4.2021090601426836e-05
1873,zebra,4.1931794068324734e-05
1874,fetch,4.186135079128125e-05
1875,faroe,4.1842338618888046e-05
1876,logon,4.177023394380107e-05
1877,trong,4.173915857691827e-05
1878,unite,4.173322088478027e-05
1879,shear,4.169690127885588e-05
1880,ponds,4.1638651218757566e-05
1881,trump,4.159409685731332e-05
1882,mates,4.1580039985171544e-05
1883,avian,4.156625760488042e-05
1884,visas,4.1554512243060003e-05
1885,webmd,4.1437564267738617e-05
1886,champ,4.1431771044995704e-05
1887,recap,4.1346880828443705e-05
1888,astro,4.1324011323201734e-05
1889,crawl,4.1315126455404e-05
1890,flaws,4.126294410989926e-05
1891,olsen,4.119923310666674e-05
1892,hazel,4.104762692346443e-05
1893,messy,4.092848301333775e-05
1894,rupee,4.0907029308167614e-05
1895,ments,4.090400989781034e-05
1896,irene,4.089042977467234e-05
1897,lungs,4.085737517707687e-05
1898,vinci,4.0823858277417126e-05
1899,jacks,4.072384211519971e-05
1900,stole,4.0657631791432214e-05
1901,kirby,4.065244534014866e-05
1902,quasi,4.0510879779904774e-05
1903,exile,4.046964821454748e-05
1904,anglo,4.0426668569509666e-05
1905,knots,4.0398583719105124e-05
1906,anton,4.0376407666959565e-05
1907,gerry,4.037177019937733e-05
1908,kappa,4.0359938155919863e-05
1909,jumps,4.035206457388772e-05
1910,snoop,4.026604749605406e-05
1911,vague,4.0217029030301686e-05
1912,wraps,4.0185159081745914e-05
1913,rusty,4.017542184451718e-05
1914,warns,4.010068782643966e-05
